Wall time,Step,Value
1733440402.2582757,36009,0.015122685581445694
1733440462.9469957,36143,0.013746554963290691
1733440483.2371075,36187,0.015190443024039268
1733440518.289769,36263,0.013248339295387268
1733440627.2748265,36502,0.01444743201136589
1733440639.431111,36529,0.01673346757888794
1733440670.6801026,36597,0.015212521888315678
1733440677.8192482,36613,0.01483811903744936
1733440686.3837266,36632,0.014490810222923756
1733440711.6200206,36687,0.014433948323130608
1733440715.2332437,36695,0.01585976406931877
1733440778.3957515,36731,0.015366370789706707
1733440839.0517273,36865,0.014389313757419586
1733440849.0591722,36887,0.012110816314816475
1733440849.9667685,36889,0.014635755680501461
1733440851.3703055,36892,0.014200324192643166
1733440856.7044137,36904,0.014783179387450218
1733440863.3029637,36918,0.011979857459664345
1733440872.3190901,36938,0.01621944271028042
1733440875.9367843,36946,0.014433911070227623
1733440899.09122,36997,0.016144996508955956
1733440930.1985002,37066,0.01343021634966135
1733440936.714811,37080,0.016479352489113808
1733440953.6376207,37117,0.014640972949564457
1733440978.911647,37173,0.013622737489640713
1733440983.4110122,37183,0.015201395377516747
1733440993.3703413,37205,0.012996412813663483
1733441068.45269,37368,0.015762776136398315
1733441127.866644,37499,0.013516347855329514
1733441140.3397613,37526,0.01511297281831503
1733441141.1670063,37528,0.013879293575882912
1733441162.8795784,37575,0.013888604007661343
1733441179.4052038,37612,0.014126916415989399
1733441196.0059338,37648,0.016556372866034508
1733441208.0852652,37675,0.016250422224402428
1733441242.0173218,37750,0.01365564949810505
1733441266.4838903,37804,0.016430603340268135
1733441268.699229,37809,0.012625712901353836
1733441373.4296458,37938,0.012944167479872704
1733441393.9297721,37982,0.014787890017032623
1733441482.3784697,38177,0.01607709378004074
1733441578.0010903,38387,0.016065090894699097
1733441578.434853,38388,0.01509190071374178
1733441584.8423326,38402,0.014877989888191223
1733441588.034565,38409,0.015127643942832947
1733441623.7224667,38488,0.015602700412273407
1733441638.2040021,38519,0.014673919416964054
1733441658.6143315,38564,0.015045029111206532
1733441769.2044168,38806,0.014692295342683792
1733441784.550596,38840,0.013892117887735367
1733441803.1686265,38881,0.01586349494755268
1733441811.649272,38899,0.015811415389180183
1733441816.7153583,38910,0.013460996560752392
1733441869.1659164,39026,0.012839152477681637
1733441878.2225525,39046,0.015113015659153461
1733441996.9228747,39205,0.015590080991387367
1733442011.7729273,39238,0.013589521870017052
1733442012.298254,39239,0.015102513134479523
1733442085.770638,39400,0.013409731909632683
1733442109.7538347,39452,0.012992515228688717
1733442121.463985,39478,0.01161764096468687
1733442155.443139,39552,0.013689241372048855
1733442172.09062,39589,0.015875961631536484
1733442177.7556207,39602,0.013490838930010796
1733442220.3785152,39696,0.014034436084330082
1733442228.1407104,39713,0.014393921941518784
1733442232.5672169,39723,0.012796657159924507
1733442233.941706,39726,0.014908022247254848
1733442273.0445824,39812,0.013037864118814468
1733442316.8240573,39908,0.01418074406683445
1733442335.9188545,39950,0.013482119888067245
1733442356.957169,39996,0.0132142910733819
1733442360.5517094,40004,0.013757423497736454
1733442373.0959022,40031,0.01567152701318264
1733442381.8310044,40051,0.012930870056152344
1733442408.8037596,40111,0.016129015013575554
1733442437.7360291,40175,0.014662032946944237
1733442438.238193,40176,0.014443045482039452
1733442447.0796678,40195,0.01335272379219532
1733442465.8974695,40237,0.013896401971578598
1733442472.1274393,40250,0.016184842213988304
1733442534.3740175,40286,0.01410809438675642
1733442553.0693765,40327,0.013771948404610157
1733442555.8380272,40333,0.014206923544406891
1733442571.9820282,40369,0.014728483743965626
1733442593.7031255,40417,0.013355146162211895
1733442641.830269,40523,0.01497175544500351
1733442650.022276,40541,0.01382624264806509
1733442674.16263,40594,0.014764374122023582
1733442684.9875586,40618,0.014742555096745491
1733442765.2937317,40794,0.013990826904773712
1733442768.8498182,40802,0.015745632350444794
1733442790.6453414,40850,0.016266334801912308
1733442805.974135,40884,0.014286736957728863
1733442823.1884181,40922,0.014666934497654438
1733442832.6496758,40943,0.01462088618427515
1733442865.1985924,41014,0.013995043002068996
1733442878.7780566,41044,0.014268851839005947
1733442891.0140665,41071,0.013237453997135162
1733442892.399994,41074,0.015893155708909035
1733442894.214343,41078,0.01464314479380846
1733442918.6761646,41133,0.013220247812569141
1733442919.1029048,41134,0.014193776994943619
1733442977.968568,41264,0.014632516540586948
1733442990.2771764,41292,0.016321349889039993
1733443013.3605807,41343,0.01301295030862093
1733443027.7627707,41375,0.015905652195215225
1733443117.695722,41474,0.013939778320491314
1733443140.8479655,41525,0.012622753158211708
1733443143.4622018,41531,0.014922276139259338
1733443146.2311802,41537,0.013376009650528431
1733443148.5129304,41542,0.015580662526190281
1733443160.2339938,41567,0.01338900811970234
1733443163.376493,41574,0.016225429251790047
1733443170.2748702,41589,0.01557821687310934
1733443171.138577,41591,0.013399521820247173
1733443180.236623,41611,0.016294028609991074
1733443200.1015813,41655,0.014128383249044418
1733443206.541355,41669,0.015495824627578259
1733443253.3319616,41773,0.014448964037001133
1733443317.1733918,41913,0.013487410731613636
1733443332.1799152,41946,0.014147867448627949
1733443339.0400548,41961,0.01404898427426815
1733443342.7938833,41969,0.014974424615502357
1733443362.915111,42013,0.015093614347279072
1733443380.5091197,42052,0.014328369870781898
1733443380.9809294,42053,0.013500718399882317
1733443397.9899035,42091,0.015895621851086617
1733443410.7849882,42119,0.014255858026444912
1733443415.3141327,42129,0.012841472402215004
1733443416.5959623,42132,0.01451405230909586
1733443522.3285732,42366,0.01575423777103424
1733443523.7498965,42369,0.014859465882182121
1733443551.598357,42431,0.013858231715857983
1733443565.7667377,42462,0.015868691727519035
1733443598.767188,42536,0.013365271501243114
1733443720.3023956,42700,0.014366342686116695
1733443730.2747219,42722,0.015268252231180668
1733443752.3449132,42769,0.01570521481335163
1733443787.1500907,42847,0.014711118303239346
1733443791.2724226,42856,0.01420413888990879
1733443797.6358943,42870,0.015490176156163216
1733443805.7957292,42888,0.013988176360726357
1733443811.5615168,42901,0.014615564607083797
1733443834.5594215,42952,0.015673803165555
1733443844.5257769,42974,0.014024313539266586
1733443918.8998258,43139,0.014650009572505951
1733443961.3730118,43232,0.01520373672246933
1733443962.7994096,43235,0.01426777895539999
1733443991.2300258,43297,0.015604859218001366
1733444027.4829247,43377,0.012905875220894814
1733444079.720873,43493,0.014901223592460155
1733444085.8290098,43505,0.01631118357181549
1733444108.029563,43555,0.01579088531434536
1733444124.4464602,43591,0.014790249988436699
1733444134.3496878,43612,0.014864173717796803
1733444201.5632532,43760,0.015835199505090714
1733444209.5491579,43778,0.01403847150504589
1733444301.8110018,43881,0.01561937015503645
1733444316.0810723,43913,0.015282508917152882
1733444424.737804,44151,0.016259534284472466
1733444438.1479857,44181,0.01645631156861782
1733444472.500771,44256,0.014616036787629128
1733444473.77713,44259,0.014138804748654366
1733444484.9650505,44284,0.014449802227318287
1733444514.5827374,44350,0.013002047315239906
1733444520.9001276,44364,0.015833105891942978
1733444543.5969114,44414,0.01508860383182764
1733444554.3663728,44438,0.013755734078586102
1733444566.097065,44464,0.012369103729724884
1733444569.9951565,44473,0.01447327435016632
1733444574.0373685,44482,0.011638099327683449
1733444575.4106307,44485,0.014621589332818985
1733444592.930157,44523,0.013976864516735077
1733444639.0187547,44625,0.01499231904745102
1733444656.6337216,44664,0.013050591573119164
1733444678.1037495,44712,0.01451014168560505
1733444684.1311343,44725,0.01608206331729889
1733444686.6598797,44731,0.015153873711824417
1733444687.0726135,44732,0.015451917424798012
1733444701.270468,44762,0.01497877947986126
1733444725.4330618,44816,0.016069583594799042
1733444785.7550814,44951,0.013771126046776772
1733444797.2940326,44977,0.014481056481599808
1733444861.7026656,45015,0.013680608943104744
1733444875.4397542,45046,0.014465002343058586
1733444884.6217198,45066,0.016283277422189713
1733444896.1880803,45091,0.015333992429077625
1733444920.9148064,45145,0.014887331053614616
1733444946.5157182,45202,0.01313426811248064
1733444967.2914524,45248,0.014851639978587627
1733445030.3389297,45386,0.0160073209553957
1733445048.9909337,45428,0.014149989001452923
1733445096.2885754,45531,0.012782923877239227
1733445114.805819,45572,0.014460585080087185
1733445119.8617904,45583,0.012712083756923676
1733445129.1045392,45603,0.013819890096783638
1733445130.8743193,45607,0.01574038900434971
1733445136.3657858,45619,0.01557364221662283
1733445199.5418708,45758,0.01472026389092207
1733445220.4026086,45804,0.015206919051706791
1733445293.4390244,45964,0.01253342442214489
1733445298.9860237,45976,0.01345798745751381
1733445310.9879487,46002,0.015423447825014591
1733445481.3048,46275,0.014118313789367676
1733445556.5672772,46442,0.014544697478413582
1733445579.873697,46493,0.013734019361436367
1733445585.698585,46505,0.014971849508583546
1733445633.6920805,46611,0.014291934669017792
1733445684.4178464,46723,0.01506583672016859
1733445753.3554232,46875,0.013665039092302322
1733445760.6493006,46891,0.015607819892466068
1733445769.2215672,46910,0.014002315700054169
1733445769.722797,46911,0.014138673432171345
1733445815.7702992,47013,0.013973478227853775
1733445817.9538817,47018,0.01640605367720127
1733445824.863722,47033,0.014067166484892368
1733445826.2594872,47036,0.012745113112032413
1733445831.132942,47047,0.015492931939661503
1733445838.9117434,47064,0.015391000546514988
1733445840.595518,47068,0.014162835665047169
1733445847.8257382,47084,0.013829614967107773
1733445854.4933808,47099,0.015173922292888165
1733445860.7979302,47113,0.017727432772517204
1733445878.783086,47153,0.015832066535949707
1733445881.9615374,47160,0.014353756792843342
1733445890.589457,47179,0.015676338225603104
1733445948.0533705,47305,0.015179910697042942
1733445948.9171228,47307,0.01434936374425888
1733445956.9648807,47325,0.016371378675103188
1733445967.862632,47349,0.012229152023792267
1733446065.8636677,47460,0.015998149290680885
1733446105.6682875,47547,0.014975120313465595
1733446134.7331223,47612,0.014188531786203384
1733446141.1153114,47626,0.014988857321441174
1733446177.8271275,47708,0.013699998147785664
1733446210.0768163,47778,0.012914007529616356
1733446286.2694921,47946,0.015924973413348198
1733446310.716872,48000,0.014289898797869682
1733446366.1385355,48122,0.016016487032175064
1733446396.7680178,48190,0.014314591884613037
1733446400.735232,48199,0.013382965698838234
1733446422.9737537,48248,0.014975876547396183
1733446468.7267025,48349,0.014028673060238361
1733446482.8183532,48380,0.015360909514129162
1733446485.684447,48386,0.013234592042863369
1733446503.3481839,48425,0.013881206512451172
1733446542.457713,48511,0.015658454969525337
1733446635.095496,48613,0.015331956557929516
1733446645.553369,48636,0.012347929179668427
1733446647.3874145,48640,0.01312659215182066
1733446660.150211,48668,0.013788161799311638
1733446672.3648393,48695,0.015226214192807674
1733446673.335662,48697,0.014542984776198864
1733446682.9551642,48718,0.014198683202266693
1733446693.672179,48741,0.014727536588907242
1733446740.4675617,48844,0.014995335601270199
1733446854.2430205,49094,0.015431435778737068
1733446859.7653525,49106,0.014232225716114044
1733446868.415715,49125,0.012553215958178043
1733446886.776673,49166,0.016576606780290604
1733446903.2642853,49202,0.0141218900680542
1733446933.8025591,49269,0.01343190111219883
1733446954.8176854,49315,0.016045797616243362
1733446966.2920444,49341,0.014743601903319359
1733446976.128582,49362,0.012639092281460762
1733447031.3648489,49484,0.01446681097149849
1733447051.6430287,49528,0.013150096870958805
1733447125.2610095,49692,0.012801994569599628
1733447130.2801735,49703,0.014600994996726513
1733447198.7719228,49753,0.01570001058280468
1733447244.791359,49854,0.015419536270201206
1733447249.6463673,49865,0.013302567414939404
1733447294.2500288,49962,0.014195727184414864
1733447300.7458107,49976,0.013342315331101418
1733447306.9953191,49990,0.013887371867895126
1733447315.347344,50008,0.015487291850149632
1733447316.6877344,50011,0.012060532346367836
1733447327.398487,50035,0.014525791630148888
1733447338.785367,50060,0.014322536997497082
1733447389.214618,50172,0.014050664380192757
1733447423.8624897,50248,0.015556532889604568
1733447430.8374076,50262,0.014963927678763866
1733447458.2853088,50323,0.013909774832427502
1733447503.9502397,50423,0.013227306306362152
1733447512.1884396,50441,0.014780540950596333
1733447541.923498,50506,0.013570955954492092
1733447583.7749617,50599,0.0151751097291708
1733447586.0035224,50604,0.014563686214387417
1733447593.0099735,50619,0.017622990533709526
1733447602.5342774,50640,0.013560857623815536
1733447628.978194,50698,0.01614166609942913
1733447636.4744906,50715,0.01615537330508232
1733447653.92948,50753,0.014118394814431667
1733447657.81009,50762,0.014825427904725075
1733447658.681922,50764,0.012813812121748924
1733447683.3002636,50820,0.015284841880202293
1733447688.2948585,50831,0.01625463366508484
1733447719.7786887,50900,0.01423866581171751
1733447800.558605,50974,0.013353436253964901
1733447812.5122097,51000,0.014758787117898464
1733447826.6691759,51031,0.015938017517328262
1733447855.7799673,51095,0.014359681867063046
1733447861.0316126,51107,0.01524958573281765
1733447983.8378632,51378,0.013021196238696575
1733448025.0458705,51469,0.013929776847362518
1733448085.452494,51600,0.015026831068098545
1733448085.888161,51601,0.014788027852773666
1733448142.0275888,51724,0.013857824727892876
1733448175.0059388,51798,0.016030579805374146
1733448234.32128,51928,0.01376793347299099
1733448235.6445038,51931,0.014335731975734234
1733448238.5983636,51937,0.014620917849242687
1733448244.8908548,51951,0.013921521604061127
1733448254.3239176,51972,0.015101277269423008
1733448273.1218803,52014,0.013958786614239216
1733448419.244742,52230,0.015224003233015537
1733448434.7429824,52264,0.012631059624254704
1733448450.3570142,52298,0.014485425315797329
1733448475.288182,52353,0.01440332643687725
1733448480.677777,52365,0.01412102673202753
1733448490.7162259,52387,0.01249929890036583
1733448496.7441084,52400,0.013992324471473694
1733448560.6803782,52540,0.014194543473422527
1733448564.41278,52548,0.013789346441626549
1733448591.14417,52607,0.015786411240696907
